Date,Close Pfizer,Date,Pandemic,Consumption_1,Consumption_2,Close NASDQ,Net Income (in millions),SPOT EXCHANGE RATE - EURO AREA,"UNITED KINGDOM -- SPOT EXCHANGE RATE, US$/POUND (1/RXI_N.B.UK)","JAPAN -- SPOT EXCHANGE RATE, YEN/US$","Market yield on U.S. Treasury securities at 10-year   constant maturity, quoted on investment basis",Unemployment,Commercial and Industral loans,Government investment
2018/4/25,0.321783846,2018/4/24,0.468661373,0.518078797,0.45894309,0.49041443,0.480134457,0.547738693,0.510344828,0.668103448,0.542372881,0.339897215,0.498709677,0.082875862
2018/4/26,0.390899182,2018/4/25,0.468661373,0.518078792,0.458943087,0.558364606,0.480134457,0.40201005,0.433103448,0.65625,0.559322034,0.339897215,0.498709677,0.082875862
2018/4/27,0.388385806,2018/4/26,0.468661373,0.518078796,0.458943079,0.626840217,0.480134457,0.359296482,0.460689655,0.620689655,0.457627119,0.339897215,0.498709677,0.082875522
2018/4/30,0.32052729,2018/4/27,0.468661373,0.518078785,0.45894309,0.56109641,0.480134457,0.510050251,0.284137931,0.604525862,0.440677966,0.339897215,0.498709677,0.082875862
2018/5/1,0.217482563,2018/4/30,0.468661373,0.51807879,0.458943079,0.529530336,0.480134457,0.43718593,0.433103448,0.641163793,0.491525424,0.339897215,0.498709677,0.082875862
2018/5/2,0.305447428,2018/5/1,0.468661373,0.424798061,0.56868396,0.597665246,0.480134457,0.336683417,0.286896552,0.668103448,0.542372881,0.339897215,0.51483871,0.082875522
2018/5/3,0.353199727,2018/5/2,0.468661373,0.518078797,0.458943089,0.543236739,0.480134457,0.442211055,0.47862069,0.645474138,0.508474576,0.339897215,0.527956989,0.082875862
2018/5/4,0.379589386,2018/5/3,0.468661373,0.518078792,0.458943087,0.553085167,0.480134457,0.527638191,0.423448276,0.534482759,0.457627119,0.339897215,0.527956989,0.082875522
2018/5/7,0.380845941,2018/5/4,0.468661373,0.51677193,0.457241094,0.630612171,0.480134457,0.462311558,0.433103448,0.634698276,0.525423729,0.352162643,0.527956989,0.082875862
2018/5/8,0.375819718,2018/5/7,0.468661373,0.519025791,0.460176409,0.592558978,0.480134457,0.474874372,0.524137931,0.621767241,0.508474576,0.365015089,0.527956989,0.082875862
2018/5/9,0.393412691,2018/5/8,0.468661373,0.519025795,0.460176417,0.561425829,0.480134457,0.361809045,0.416551724,0.626077586,0.542372881,0.365015089,0.527956989,0.082875522
2018/5/10,0.353199727,2018/5/9,0.468661373,0.524161837,0.45684608,0.602621189,0.480134457,0.494974874,0.543448276,0.679956897,0.559322034,0.365015089,0.527956989,0.082875862
2018/5/11,0.427341817,2018/5/10,0.468661373,0.521097981,0.458818259,0.598029073,0.480134457,0.633165829,0.369655172,0.607758621,0.457627119,0.365015087,0.527956989,0.082875522
2018/5/14,0.414775597,2018/5/11,0.468661373,0.521097985,0.45881827,0.559242303,0.480134457,0.66080402,0.565517241,0.594827586,0.508474576,0.365015089,0.527956989,0.082875862
2018/5/15,0.348173504,2018/5/14,0.468661373,0.521097987,0.458818277,0.565324699,0.480134457,0.585427136,0.543448276,0.651939655,0.559322034,0.365015089,0.527956989,0.082875862
2018/5/16,0.368279721,2018/5/15,0.468661373,0.521097983,0.458818267,0.525972165,0.480134457,0.24120603,0.365517241,0.702586207,0.644067797,0.365015089,0.527956989,0.082875522
2018/5/17,0.373305944,2018/5/16,0.468661373,0.521097989,0.45881827,0.587406737,0.480134457,0.331658291,0.433103448,0.620689655,0.525423729,0.365015089,0.527956989,0.082875862
2018/5/18,0.360739724,2018/5/17,0.468661373,0.521097995,0.458818266,0.551306364,0.480134457,0.547738693,0.52,0.682112069,0.542372881,0.365015089,0.527956989,0.082875522
2018/5/21,0.389642494,2018/5/18,0.468661373,0.521097984,0.45881827,0.544201304,0.480134457,0.464824121,0.437241379,0.618534483,0.423728814,0.365015089,0.527956989,0.082875862
2018/5/22,0.359483168,2018/5/21,0.468661373,0.521097988,0.458818278,0.58338095,0.480134457,0.505025126,0.4,0.663793103,0.508474576,0.365015087,0.527956989,0.082875862
2018/5/23,0.400952688,2018/5/22,0.468661373,0.521097981,0.458818259,0.551450485,0.480134457,0.560301508,0.517241379,0.608836207,0.508474576,0.365015089,0.527956989,0.082875522
2018/5/24,0.359482639,2018/5/23,0.468661373,0.521097983,0.458818267,0.587886199,0.480134457,0.296482412,0.336551724,0.528017241,0.423728814,0.365015089,0.527956989,0.082875862
2018/5/25,0.343147281,2018/5/24,0.468661373,0.521097991,0.458818273,0.559566081,0.480134457,0.613065327,0.539310345,0.543103448,0.457627119,0.365015089,0.527956989,0.082875862
2018/5/29,0.372049389,2018/5/25,0.468661373,0.521097983,0.458818267,0.565890747,0.480134457,0.364321608,0.393103448,0.629310345,0.423728814,0.365015089,0.527956989,0.082875522
2018/5/30,0.413518909,2018/5/29,0.468661373,0.519198699,0.462261985,0.538927788,0.480134457,0.233668342,0.393103448,0.545258621,0.237288136,0.377867534,0.541075269,0.132092646
2018/5/31,0.354456415,2018/5/30,0.468661373,0.521097984,0.45881827,0.59849133,0.480134457,0.806532663,0.532413793,0.669181034,0.627118644,0.365015087,0.527956989,0.082875862
2018/6/1,0.409748711,2018/5/31,0.468661373,0.521097995,0.458818266,0.548706835,0.480134457,0.537688442,0.470344828,0.590517241,0.491525424,0.365015089,0.51483871,0.082875862
2018/6/4,0.394669247,2018/6/1,0.468661373,0.490004412,0.495398564,0.625263351,0.480134457,0.545226131,0.575172414,0.705818966,0.610169492,0.365015089,0.510107527,0.082875522
2018/6/5,0.368279721,2018/6/4,0.468661373,0.521097977,0.458818259,0.590560468,0.480134457,0.565326633,0.419310345,0.642241379,0.593220339,0.365015089,0.510107527,0.082875862
2018/6/6,0.361996412,2018/6/5,0.468661373,0.518844134,0.455882958,0.578586614,0.480134457,0.462311558,0.543448276,0.620689655,0.474576271,0.352162643,0.510107527,0.082875522
2018/6/7,0.383359583,2018/6/6,0.468661373,0.517541333,0.454186242,0.590127542,0.480134457,0.788944724,0.575172414,0.663793103,0.593220339,0.341924707,0.510107527,0.082875862
2018/6/8,0.392155606,2018/6/7,0.468661373,0.517541334,0.454186238,0.529160304,0.480134457,0.615577889,0.477241379,0.615301724,0.440677966,0.341924707,0.510107527,0.082875862
2018/6/11,0.323040534,2018/6/8,0.468661373,0.520605187,0.452214056,0.566479921,0.480134457,0.417085427,0.451034483,0.573275862,0.508474576,0.341924708,0.510107527,0.082875522
2018/6/12,0.369536277,2018/6/11,0.468661373,0.523127849,0.45405092,0.568779081,0.480134457,0.595477387,0.452413793,0.676724138,0.559322034,0.341924707,0.510107527,0.082875862
2018/6/13,0.359483036,2018/6/12,0.468661373,0.52312786,0.454050924,0.585783618,0.480134457,0.497487437,0.52137931,0.654094828,0.508474576,0.341924707,0.510107527,0.082875522
2018/6/14,0.361996412,2018/6/13,0.468661373,0.523127844,0.454050928,0.555776922,0.480134457,0.502512563,0.427586207,0.644396552,0.542372881,0.341924707,0.510107527,0.082875862
2018/6/15,0.394669247,2018/6/14,0.468661373,0.523127846,0.454050916,0.59819068,0.480134457,0.145728643,0.417931034,0.627155172,0.440677966,0.341924708,0.510107527,0.082875862
2018/6/18,0.344403307,2018/6/15,0.468661373,0.523127852,0.454050924,0.551981841,0.480134457,0.477386935,0.411034483,0.639008621,0.491525424,0.341924707,0.510107527,0.082875522
2018/6/19,0.377076142,2018/6/18,0.468661373,0.523127857,0.45405092,0.560825091,0.480134457,0.497487437,0.430344828,0.608836207,0.491525424,0.341924707,0.510107527,0.082875862
2018/6/20,0.399695735,2018/6/19,0.468661373,0.523127847,0.454050932,0.548065766,0.480134457,0.449748744,0.376551724,0.578663793,0.457627119,0.331686771,0.510107527,0.082875862
2018/6/21,0.34943006,2018/6/20,0.468661373,0.523127849,0.45405092,0.592749634,0.480134457,0.560301508,0.536551724,0.636853448,0.576271186,0.341924707,0.510107527,0.082875522
2018/6/22,0.395925803,2018/6/21,0.468661373,0.52312786,0.454050923,0.520848974,0.480134457,0.542713568,0.532413793,0.614224138,0.457627119,0.341924707,0.510107527,0.082875862
2018/6/25,0.35319986,2018/6/22,0.468661373,0.523127849,0.45405092,0.548822188,0.480134457,0.59798995,0.489655172,0.61637931,0.508474576,0.341924707,0.510107527,0.082875522
2018/6/26,0.369536277,2018/6/25,0.468661373,0.523127847,0.454050933,0.467564125,0.480134457,0.683417085,0.500689655,0.58512931,0.457627119,0.341924708,0.510107527,0.082875862
2018/6/27,0.348173372,2018/6/26,0.468661373,0.523127852,0.454050924,0.577558591,0.480134457,0.474874372,0.43862069,0.65625,0.525423729,0.341924707,0.510107527,0.082875862
2018/6/28,0.388385938,2018/6/27,0.468661373,0.523127852,0.454050912,0.493129311,0.480134457,0.304020101,0.336551724,0.669181034,0.423728814,0.341924707,0.510107527,0.082875522
2018/6/29,0.359483168,2018/6/28,0.468661373,0.523127852,0.454050924,0.594297732,0.480134457,0.507537688,0.419310345,0.628232759,0.525423729,0.341924707,0.510107527,0.082875862
2018/7/2,0.375819718,2018/6/29,0.468661373,0.523127844,0.454050928,0.564273268,0.480134457,0.761306533,0.620689655,0.659482759,0.525423729,0.341924708,0.510107527,0.082875522
2018/7/3,0.372049389,2018/7/2,0.468661373,0.52312786,0.454050923,0.593598845,0.493469995,0.33919598,0.391724138,0.626077586,0.542372881,0.341924707,0.51483871,0.082875862
2018/7/5,0.434881814,2018/7/3,0.468661373,0.523127849,0.45405092,0.522893456,0.480134457,0.645728643,0.536551724,0.603448276,0.440677966,0.341924707,0.504731183,0.082875862
2018/7/6,0.399695603,2018/7/5,0.468661373,0.52456122,0.454424003,0.608830502,0.480134457,0.633165829,0.554482759,0.629310345,0.525423729,0.350555054,0.494623656,0.132092646
2018/7/9,0.375819586,2018/7/6,0.468661373,0.523114331,0.454033304,0.619342844,0.480134457,0.625628141,0.526896552,0.612068966,0.474576271,0.350555056,0.504731183,0.082875522
2018/7/10,0.403465403,2018/7/9,0.468661373,0.523114315,0.454033293,0.599617501,0.480134457,0.537688442,0.397241379,0.65625,0.576271186,0.350555054,0.504731183,0.082875862
2018/7/11,0.341890063,2018/7/10,0.468661373,0.520591658,0.452196436,0.562182532,0.480134457,0.48241206,0.568275862,0.673491379,0.525423729,0.350555054,0.504731183,0.082875862
2018/7/12,0.408492156,2018/7/11,0.468661373,0.520127952,0.455471088,0.535849079,0.480134457,0.507537688,0.445517241,0.654094828,0.474576271,0.350555056,0.504731183,0.082875522
2018/7/13,0.370793363,2018/7/12,0.468661373,0.520127945,0.455471085,0.622433116,0.480134457,0.447236181,0.475862069,0.719827586,0.508474576,0.350555054,0.504731183,0.082875862
2018/7/16,0.350686616,2018/7/13,0.468661373,0.520127951,0.455471085,0.561639612,0.480134457,0.459798995,0.449655172,0.620689655,0.474576271,0.350555054,0.504731183,0.082875862
2018/7/17,0.403465403,2018/7/16,0.468661373,0.520127952,0.455471089,0.548747448,0.480134457,0.630653266,0.507586207,0.614224138,0.542372881,0.350555056,0.504731183,0.082875522
2018/7/18,0.370792833,2018/7/17,0.468661373,0.520127945,0.455471085,0.588983602,0.480134457,0.407035176,0.376551724,0.677801724,0.525423729,0.350555054,0.504731183,0.082875862
2018/7/19,0.331836954,2018/7/18,0.468661373,0.520127952,0.455471089,0.560056824,0.480134457,0.474874372,0.326896552,0.627155172,0.542372881,0.350555054,0.504731183,0.082875522
2018/7/20,0.36576661,2018/7/19,0.468661373,0.520127945,0.455471078,0.543618053,0.480134457,0.41959799,0.393103448,0.641163793,0.440677966,0.350555056,0.504731183,0.082875862
2018/7/23,0.354456283,2018/7/20,0.468661373,0.520127945,0.455471085,0.557504113,0.480134457,0.783919598,0.655172414,0.490301724,0.593220339,0.350555054,0.504731183,0.033658738
2018/7/24,0.431112014,2018/7/23,0.468661373,0.520127952,0.455471088,0.572966475,0.480134457,0.507537688,0.467586207,0.582974138,0.627118644,0.350555054,0.504731183,0.050132123
2018/7/25,0.405979044,2018/7/24,0.468661373,0.520127952,0.455471089,0.559814273,0.480134457,0.477386935,0.52137931,0.614224138,0.491525424,0.350555056,0.504731183,0.050132123
2018/7/26,0.39089905,2018/7/25,0.468661373,0.520127944,0.455471074,0.613283856,0.480134457,0.505025126,0.500689655,0.596982759,0.491525424,0.350555054,0.504731183,0.050132464
2018/7/27,0.400952159,2018/7/26,0.468661373,0.521217244,0.456934886,0.514206172,0.480134457,0.464824121,0.437241379,0.643318966,0.576271186,0.350555054,0.504731183,0.050132123
2018/7/30,0.392156268,2018/7/27,0.468661373,0.520941017,0.456563691,0.494162975,0.480134457,0.537688442,0.47862069,0.595905172,0.474576271,0.350555056,0.504731183,0.050132123
2018/7/31,0.537926541,2018/7/30,0.468661373,0.52094101,0.456563688,0.498402828,0.480134457,0.668341709,0.510344828,0.628232759,0.542372881,0.350555054,0.504731183,0.050132123
2018/8/1,0.412262353,2018/7/31,0.468661373,0.520941021,0.456563695,0.584588066,0.480134457,0.492462312,0.459310345,0.720905172,0.474576271,0.350555054,0.504731183,0.050132123
2018/8/2,0.29162399,2018/8/1,0.468661373,0.583128172,0.383403104,0.580954873,0.480134457,0.422110553,0.473103448,0.606681034,0.576271186,0.350555056,0.527956989,0.050132464
2018/8/3,0.481377557,2018/8/2,0.468661373,0.52094101,0.456563687,0.615553685,0.480134457,0.386934673,0.362758621,0.598060345,0.474576271,0.350555054,0.527956989,0.050132123
2018/8/6,0.432368702,2018/8/3,0.468661373,0.520941018,0.456563691,0.56583293,0.480134457,0.484924623,0.460689655,0.58512931,0.457627119,0.352162643,0.527956989,0.050132123
2018/8/7,0.344403174,2018/8/6,0.468661373,0.522257341,0.458278013,0.58798463,0.480134457,0.439698492,0.377931034,0.657327586,0.491525424,0.346859205,0.527956989,0.050132123
2018/8/8,0.441165123,2018/8/7,0.468661373,0.523293624,0.459627629,0.574300789,0.480134457,0.605527638,0.493793103,0.598060345,0.576271186,0.346859205,0.527956989,0.050132464
2018/8/9,0.318013648,2018/8/8,0.468661373,0.523293635,0.459627636,0.563147097,0.480134457,0.525125628,0.373793103,0.599137931,0.474576271,0.346859207,0.527956989,0.050132123
2018/8/10,0.360739724,2018/8/9,0.468661373,0.523757335,0.456352977,0.562442288,0.480134457,0.442211055,0.466206897,0.617456897,0.457627119,0.346859205,0.527956989,0.050132123
2018/8/13,0.354456945,2018/8/10,0.468661373,0.527809106,0.456492039,0.530027002,0.480134457,0.103015075,0.340689655,0.598060345,0.406779661,0.346859205,0.527956989,0.050132123
2018/8/14,0.356969527,2018/8/13,0.468661373,0.527809107,0.456492031,0.549244114,0.480134457,0.515075377,0.463448276,0.622844828,0.525423729,0.346859205,0.527956989,0.050132123
2018/8/15,0.426085129,2018/8/14,0.468661373,0.527809115,0.456492034,0.590011907,0.480134457,0.409547739,0.453793103,0.653017241,0.525423729,0.346859207,0.527956989,0.050132464
2018/8/16,0.402209377,2018/8/15,0.468661373,0.527809113,0.456492049,0.504554323,0.480134457,0.474874372,0.406896552,0.591594828,0.457627119,0.346859205,0.527956989,0.050132123
2018/8/17,0.453731343,2018/8/16,0.468661373,0.527809107,0.45649203,0.579164225,0.480134457,0.663316583,0.531034483,0.653017241,0.525423729,0.346859205,0.527956989,0.050132123
2018/8/20,0.399695603,2018/8/17,0.468661373,0.528845392,0.457841652,0.566116093,0.480134457,0.577889447,0.497931034,0.586206897,0.508474576,0.346859205,0.527956989,0.050132123
2018/8/21,0.348173504,2018/8/20,0.468661373,0.527809114,0.456492038,0.563152738,0.480134457,0.592964824,0.52137931,0.606681034,0.423728814,0.346859207,0.527956989,0.050132123
2018/8/22,0.358226613,2018/8/21,0.468661373,0.527809111,0.45649203,0.582491407,0.480134457,0.763819095,0.611034483,0.634698276,0.559322034,0.346859205,0.527956989,0.050132464
2018/8/23,0.385872694,2018/8/22,0.468661373,0.527809106,0.456492039,0.577737684,0.480134457,0.675879397,0.548965517,0.630387931,0.457627119,0.346859205,0.527956989,0.050132123
2018/8/24,0.39466885,2018/8/23,0.468661373,0.527809111,0.456492046,0.554303846,0.480134457,0.452261307,0.369655172,0.688577586,0.508474576,0.346859205,0.527956989,0.050132123
2018/8/27,0.26649155,2018/8/24,0.468661373,0.527809117,0.456492033,0.599449972,0.480134457,0.668341709,0.51862069,0.632543103,0.508474576,0.346859207,0.527956989,0.050132123
2018/8/28,0.359483168,2018/8/27,0.468661373,0.527809103,0.456492035,0.601991402,0.480134457,0.650753769,0.525517241,0.609913793,0.559322034,0.346859205,0.527956989,0.050132123
2018/8/29,0.369536277,2018/8/28,0.468661373,0.527809106,0.456492039,0.567461971,0.480134457,0.633165829,0.473103448,0.618534483,0.559322034,0.346859205,0.527956989,0.050132464
2018/8/30,0.369536277,2018/8/29,0.468661373,0.527809111,0.45649203,0.60645632,0.480134457,0.469849246,0.645517241,0.705818966,0.525423729,0.346859205,0.527956989,0.050132123
2018/8/31,0.372049389,2018/8/30,0.468661373,0.527809114,0.456492038,0.548129224,0.480134457,0.389447236,0.467586207,0.556034483,0.457627119,0.346859207,0.51483871,0.050132123
2018/9/4,0.350686616,2018/8/31,0.468661373,0.527809111,0.456492046,0.572683593,0.480134457,0.396984925,0.434482759,0.603448276,0.508474576,0.346859205,0.524516129,0.050132123
2018/9/5,0.429855458,2018/9/4,0.468661373,0.655958961,0.309938725,0.549885183,0.480134457,0.447236181,0.299310345,0.673491379,0.576271186,0.346859205,0.534193548,0.066605848
2018/9/6,0.360739724,2018/9/5,0.468661373,0.527602132,0.456222468,0.50495284,0.480134457,0.658291457,0.576551724,0.627155172,0.508474576,0.356656621,0.524516129,0.050132123
2018/9/7,0.422315461,2018/9/6,0.468661373,0.527602121,0.456222461,0.518607631,0.480134457,0.532663317,0.52137931,0.559267241,0.474576271,0.356656623,0.524516129,0.050132123
2018/9/10,0.351943304,2018/9/7,0.468661373,0.527602122,0.456222472,0.548787779,0.480134457,0.391959799,0.48137931,0.657327586,0.610169492,0.356656621,0.524516129,0.050132123
2018/9/11,0.400952159,2018/9/10,0.468661373,0.523550349,0.456083407,0.572937707,0.480134457,0.603015075,0.606896552,0.614224138,0.508474576,0.356656623,0.524516129,0.050132464
2018/9/12,0.382102497,2018/9/11,0.468661373,0.515246625,0.45991827,0.588354098,0.480134457,0.489949749,0.464827586,0.672413793,0.576271186,0.356656621,0.524516129,0.050132123
2018/9/13,0.424828705,2018/9/12,0.468661373,0.515246625,0.45991827,0.54991395,0.480134457,0.610552764,0.499310345,0.596982759,0.491525424,0.356656623,0.524516129,0.050132123
2018/9/14,0.383359583,2018/9/13,0.468661373,0.515246629,0.459918263,0.594805962,0.480134457,0.638190955,0.583448276,0.691810345,0.508474576,0.356656621,0.524516129,0.050132123
2018/9/17,0.375819718,2018/9/14,0.468661373,0.515246625,0.45991827,0.558329916,0.480134457,0.48241206,0.452413793,0.642241379,0.542372881,0.356656623,0.524516129,0.050132123
2018/9/18,0.43236804,2018/9/17,0.468661373,0.515246631,0.459918278,0.494457703,0.480134457,0.600502513,0.565517241,0.610991379,0.508474576,0.356656621,0.524516129,0.050132464
2018/9/19,0.338120395,2018/9/18,0.468661373,0.515246625,0.45991827,0.595291064,0.480134457,0.537688442,0.496551724,0.659482759,0.610169492,0.356656623,0.524516129,0.050132123
2018/9/20,0.431111484,2018/9/19,0.468661373,0.515246621,0.459918264,0.556943707,0.480134457,0.502512563,0.485517241,0.614224138,0.559322034,0.356656621,0.524516129,0.050132123
2018/9/21,0.408492685,2018/9/20,0.468661373,0.515246634,0.45991827,0.605613031,0.480134457,0.670854271,0.583448276,0.663793103,0.491525424,0.356656623,0.524516129,0.050132123
2018/9/24,0.353199727,2018/9/21,0.468661373,0.515246625,0.45991827,0.536611705,0.480134457,0.510050251,0.245517241,0.628232759,0.508474576,0.356656621,0.524516129,0.050132123
2018/9/25,0.351943304,2018/9/24,0.468661373,0.515246631,0.459918278,0.564082893,0.480134457,0.608040201,0.564137931,0.623922414,0.525423729,0.356656623,0.524516129,0.050132464
2018/9/26,0.355712839,2018/9/25,0.468661373,0.515246624,0.459918271,0.568663446,0.480134457,0.515075377,0.526896552,0.651939655,0.542372881,0.356656621,0.524516129,0.050132123
2018/9/27,0.397182491,2018/9/26,0.468661373,0.515246625,0.45991827,0.550572505,0.480134457,0.492462312,0.507586207,0.628232759,0.440677966,0.356656623,0.524516129,0.050132123
2018/9/28,0.39089958,2018/9/27,0.468661373,0.515246625,0.45991827,0.590254459,0.480134457,0.301507538,0.372413793,0.673491379,0.508474576,0.356656621,0.524516129,0.050132123
2018/10/1,0.39466938,2018/9/28,0.468661373,0.515246634,0.45991827,0.562979567,0.480134457,0.40201005,0.409655172,0.634698276,0.491525424,0.356656623,0.524516129,0.050132123
2018/10/2,0.363252836,2018/10/1,0.468661373,0.453059467,0.533078851,0.555222157,0.231773847,0.384422111,0.451034483,0.675646552,0.576271186,0.356656621,0.51483871,0.050132464
2018/10/3,0.443678367,2018/10/2,0.468661373,0.515246631,0.459918278,0.538644905,0.480134457,0.505025126,0.413793103,0.591594828,0.440677966,0.356656623,0.513763441,0.050132123
2018/10/4,0.355712839,2018/10/3,0.468661373,0.515246625,0.45991827,0.575201895,0.480134457,0.434673367,0.492413793,0.681034483,0.677966102,0.356656621,0.51376344,0.050132123
2018/10/5,0.395925935,2018/10/4,0.468661373,0.514417325,0.458838226,0.476361121,0.480134457,0.479899497,0.508965517,0.580818966,0.576271186,0.352162643,0.513763441,0.050132123
2018/10/8,0.416032153,2018/10/5,0.468661373,0.517072984,0.462296827,0.507852738,0.480134457,0.507537688,0.6,0.599137931,0.576271186,0.349535997,0.51376344,0.050132123
2018/10/9,0.393412162,2018/10/8,0.468661373,0.517072977,0.462296831,0.53012515,0.480134457,0.472361809,0.532413793,0.577586207,0.474576271,0.349535997,0.513763441,0.050132464
2018/10/10,0.248898974,2018/10/9,0.468661373,0.517072977,0.462296831,0.561645254,0.480134457,0.522613065,0.48,0.623922414,0.508474576,0.349535999,0.513763441,0.050132123
2018/10/11,0.155906693,2018/10/10,0.468661373,0.525376707,0.458461975,0.377941992,0.480134457,0.670854271,0.572413793,0.578663793,0.525423729,0.349535997,0.51376344,0.066605508
2018/10/12,0.491430798,2018/10/11,0.468661373,0.540734281,0.460727409,0.506737849,0.480134457,0.582914573,0.462068966,0.575431034,0.372881356,0.349535997,0.513763441,0.050132464
2018/10/15,0.286597634,2018/10/12,0.468661373,0.540734281,0.460727402,0.657390114,0.480134457,0.507537688,0.426206897,0.598060345,0.525423729,0.349535997,0.513763441,0.050132123
2018/10/16,0.471324448,2018/10/15,0.468661373,0.540734273,0.460727409,0.522240823,0.480134457,0.610552764,0.499310345,0.60237069,0.525423729,0.349535999,0.51376344,0.050132123
2018/10/17,0.449961808,2018/10/16,0.468661373,0.54073428,0.460727406,0.684491553,0.480134457,0.520100503,0.537931034,0.660560345,0.508474576,0.349535997,0.513763441,0.050132123
2018/10/18,0.297907299,2018/10/17,0.468661373,0.540734291,0.460727416,0.558838145,0.480134457,0.389447236,0.379310345,0.629310345,0.559322034,0.349535997,0.51376344,0.050132123
2018/10/19,0.432368702,2018/10/18,0.468661373,0.540734279,0.460727414,0.469441359,0.480134457,0.407035176,0.375172414,0.613146552,0.474576271,0.349535997,0.513763441,0.050132464
2018/10/22,0.353199727,2018/10/19,0.468661373,0.540734273,0.460727409,0.539591983,0.480134457,0.570351759,0.457931034,0.668103448,0.559322034,0.349535999,0.513763441,0.050132123
2018/10/23,0.335606754,2018/10/22,0.468661373,0.540734285,0.460727409,0.571770923,0.480134457,0.407035176,0.382068966,0.651939655,0.508474576,0.349535997,0.51376344,0.050132123
2018/10/24,0.165959802,2018/10/23,0.468661373,0.54073428,0.460727406,0.542491881,0.480134457,0.555276382,0.491034483,0.552801724,0.457627119,0.349535997,0.513763441,0.033658738
2018/10/25,0.486404442,2018/10/24,0.468661373,0.540734281,0.460727409,0.370334906,0.480134457,0.293969849,0.364137931,0.673491379,0.389830508,0.349535997,0.513763441,0.016829369
2018/10/26,0.267748106,2018/10/25,0.468661373,0.54073428,0.460727413,0.681713213,0.480134457,0.484924623,0.382068966,0.619612069,0.576271186,0.349535999,0.51376344,0.016829369
2018/10/29,0.44870459,2018/10/26,0.468661373,0.540734278,0.460727405,0.473155496,0.480134457,0.557788945,0.47862069,0.528017241,0.406779661,0.349535997,0.513763441,0.016829369
2018/10/30,0.326810599,2018/10/29,0.468661373,0.54073428,0.460727406,0.492915528,0.480134457,0.527638191,0.453793103,0.714439655,0.508474576,0.349535997,0.51376344,0.016829369
2018/10/31,0.39089905,2018/10/30,0.468661373,0.541010512,0.461098604,0.624772326,0.480134457,0.457286432,0.375172414,0.653017241,0.576271186,0.349535997,0.513763441,0.016829369
2018/11/1,0.446191478,2018/10/31,0.468661373,0.540184335,0.459988399,0.643770014,0.480134457,0.442211055,0.546206897,0.634698276,0.559322034,0.349535999,0.519354839,0.016829369
2018/11/2,0.276544658,2018/11/1,0.468661373,0.633465067,0.350247516,0.634476351,0.480134457,0.683417085,0.748965517,0.61637931,0.491525424,0.349535997,0.519354839,0.016829369
2018/11/5,0.443678234,2018/11/2,0.468661373,0.540184347,0.459988398,0.515933362,0.480134457,0.477386935,0.467586207,0.65625,0.644067797,0.349535997,0.519354839,0.016829369
2018/11/6,0.305447958,2018/11/5,0.468661373,0.53752869,0.456529791,0.544195663,0.480134457,0.56281407,0.555862069,0.637931034,0.474576271,0.352162643,0.519354839,0.016829369
2018/11/7,0.544209453,2018/11/6,0.468661373,0.539158873,0.458652882,0.587660852,0.480134457,0.567839196,0.557241379,0.641163793,0.542372881,0.36338419,0.519354839,0.016829369
2018/11/8,0.30042094,2018/11/7,0.468661373,0.539158875,0.458652868,0.67296247,0.480134457,0.640703518,0.573793103,0.617456897,0.508474576,0.363384191,0.519354839,0.016829369
2018/11/9,0.42357215,2018/11/8,0.468661373,0.539158882,0.458652882,0.537420303,0.480134457,0.414572864,0.44137931,0.683189655,0.542372881,0.36338419,0.519354839,0.016829369
2018/11/12,0.348172974,2018/11/9,0.468661373,0.525431488,0.458510525,0.488837564,0.480134457,0.293969849,0.289655172,0.613146552,0.423728814,0.36338419,0.519354839,0.016829369
2018/11/13,0.295394187,2018/11/12,0.468661373,0.522466671,0.453998048,0.441444737,0.480134457,0.429648241,0.553103448,0.645474138,0.423728814,0.36338419,0.519354839,0.016829369
2018/11/14,0.292881208,2018/11/13,0.468661373,0.52246668,0.453998032,0.560449701,0.480134457,0.522613065,0.48,0.623922414,0.508474576,0.363384191,0.519354839,0.016829369
2018/11/15,0.407235467,2018/11/14,0.468661373,0.522466671,0.453998048,0.523205388,0.480134457,0.582914573,0.452413793,0.594827586,0.474576271,0.36338419,0.519354839,0.016829369
2018/11/16,0.4072356,2018/11/15,0.468661373,0.522466682,0.45399804,0.631287648,0.480134457,0.552763819,0.11862069,0.598060345,0.491525424,0.36338419,0.519354839,0.016829369
2018/11/19,0.453731475,2018/11/16,0.468661373,0.522466675,0.453998047,0.55400376,0.480134457,0.718592965,0.604137931,0.548491379,0.457627119,0.363384191,0.519354839,0.016829369
2018/11/20,0.287854323,2018/11/19,0.468661373,0.52246667,0.453998035,0.433727657,0.480134457,0.638190955,0.484137931,0.600215517,0.474576271,0.36338419,0.519354839,0.016829369
2018/11/21,0.315500934,2018/11/20,0.468661373,0.522466678,0.453998044,0.49133274,0.480134457,0.379396985,0.434482759,0.636853448,0.508474576,0.36338419,0.519354839,0.016829369
2018/11/23,0.3745625,2018/11/21,0.468661373,0.522466678,0.453998051,0.597087636,0.480134457,0.527638191,0.434482759,0.667025862,0.508474576,0.36338419,0.519354839,0.016829369
2018/11/26,0.39466938,2018/11/23,0.468661373,0.521936072,0.452621522,0.541232589,0.480134457,0.369346734,0.51862069,0.599137931,0.491525424,0.374605738,0.523870968,0
